iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var
151,16688.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-20.34044075012207,n/a,n/a,n/a,n/a,n/a
152,16792.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-20.39633897634653,n/a,n/a,n/a,n/a,n/a
153,16896.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-20.48501836336576,n/a,n/a,n/a,n/a,n/a
154,17000.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-20.553108068612907,n/a,n/a,n/a,n/a,n/a
155,17104.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-20.633655841533955,n/a,n/a,n/a,n/a,n/a
156,17208.0,0.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-20.70892964876615,n/a,n/a,n/a,n/a,n/a
157,17315.0,1.0,-39.62884853766754,2163.0,0.0,0.0,0.0,1.0,0.0,3097.85368300751,164.5581249102175,17.301151462334662,0.0,-5.299999999999997,0.0038141470180305132,-20.76707913325383,n/a,n/a,n/a,n/a,n/a
158,17419.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.876545099111702,n/a,n/a,n/a,n/a,n/a
159,17523.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.936375104464016,n/a,n/a,n/a,n/a,n/a
160,17627.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-20.997715876652645,n/a,n/a,n/a,n/a,n/a
161,17731.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.06615345294659,n/a,n/a,n/a,n/a,n/a
162,17835.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.15091587946965,n/a,n/a,n/a,n/a,n/a
163,17939.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.210168251624474,n/a,n/a,n/a,n/a,n/a
164,18043.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.27091231712928,n/a,n/a,n/a,n/a,n/a
165,18150.0,2.0,-30.423887052533043,2268.0,0.0,0.0,0.0,1.0,0.0,2986.6513081230573,58.42322837159284,27.627471829853697,-0.17135888238528862,-5.1999999999999975,0.0026455026455026454,-21.3469725388747,n/a,n/a,n/a,n/a,n/a
166,18254.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.414628689105694,n/a,n/a,n/a,n/a,n/a
167,18358.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.51543294466459,n/a,n/a,n/a,n/a,n/a
168,18462.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.56544612004207,n/a,n/a,n/a,n/a,n/a
169,18566.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.61174642122709,n/a,n/a,n/a,n/a,n/a
170,18670.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.706366318922775,n/a,n/a,n/a,n/a,n/a
171,18774.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.76593311016376,n/a,n/a,n/a,n/a,n/a
172,18878.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.836102118858925,n/a,n/a,n/a,n/a,n/a
173,18982.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-21.92178550133338,n/a,n/a,n/a,n/a,n/a
174,19089.0,3.0,-45.04112995625812,2381.0,0.0,0.0,0.0,1.0,0.0,3524.7946823306143,192.48370809973,13.968870043742436,0.0,-5.1999999999999975,0.002414951700965981,-21.977872408353367,n/a,n/a,n/a,n/a,n/a
175,19193.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.0613285945012,n/a,n/a,n/a,n/a,n/a
176,19297.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.116341077364407,n/a,n/a,n/a,n/a,n/a
177,19399.0,5.0,-32.03956025670675,2420.0,0.0,0.0,0.0,1.0,0.0,3234.1395516271405,52.49315458215986,28.21277445510319,-0.9523347118082353,-5.099999999999998,0.002272984955252343,-22.187852541605633,n/a,n/a,n/a,n/a,n/a
178,19503.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.22934781588041,n/a,n/a,n/a,n/a,n/a
179,19607.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.324292989877556,n/a,n/a,n/a,n/a,n/a
180,19711.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.389670005211464,n/a,n/a,n/a,n/a,n/a
181,19815.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.45099346454327,n/a,n/a,n/a,n/a,n/a
182,19919.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.51171610905574,n/a,n/a,n/a,n/a,n/a
183,20026.0,6.0,-29.555876100770437,2496.0,0.0,0.0,0.0,1.0,0.0,3384.708025570497,28.01167735396745,34.45539712260765,-3.9512732233768304,-5.099999999999998,0.0028044871794871795,-22.547030962430515,n/a,n/a,n/a,n/a,n/a
184,20130.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.620462857759914,n/a,n/a,n/a,n/a,n/a
185,20234.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.706373654879055,n/a,n/a,n/a,n/a,n/a
186,20338.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.754241649921124,n/a,n/a,n/a,n/a,n/a
187,20442.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.82920397244967,n/a,n/a,n/a,n/a,n/a
188,20546.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.887777768648586,n/a,n/a,n/a,n/a,n/a
189,20650.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-22.93579072218675,n/a,n/a,n/a,n/a,n/a
190,20754.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.009539384108322,n/a,n/a,n/a,n/a,n/a
191,20858.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.071504299457256,n/a,n/a,n/a,n/a,n/a
192,20962.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.12468455387996,n/a,n/a,n/a,n/a,n/a
193,21066.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.19776857816256,n/a,n/a,n/a,n/a,n/a
194,21173.0,8.0,-31.45098788100825,2642.0,0.0,0.0,0.0,1.0,0.0,3709.0357137054134,44.81642090464191,31.393310875326847,-1.1242987563335842,-5.299999999999997,0.0026042640411602118,-23.26328336275541,n/a,n/a,n/a,n/a,n/a
195,21280.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.324252935556267,n/a,n/a,n/a,n/a,n/a
196,21384.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.36457898066594,n/a,n/a,n/a,n/a,n/a
197,21488.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.435589716984676,n/a,n/a,n/a,n/a,n/a
198,21592.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.494904298048752,n/a,n/a,n/a,n/a,n/a
199,21696.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.544914685762844,n/a,n/a,n/a,n/a,n/a
200,21800.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.598776597243088,n/a,n/a,n/a,n/a,n/a
201,21904.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.671713462242714,n/a,n/a,n/a,n/a,n/a
202,22008.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.70483574500451,n/a,n/a,n/a,n/a,n/a
203,22112.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.791822140033428,n/a,n/a,n/a,n/a,n/a
204,22216.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.84724661020132,n/a,n/a,n/a,n/a,n/a
205,22320.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.893196252676155,n/a,n/a,n/a,n/a,n/a
206,22424.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-23.9450620504526,n/a,n/a,n/a,n/a,n/a
207,22528.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.03053562457745,n/a,n/a,n/a,n/a,n/a
208,22632.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.056511805607723,n/a,n/a,n/a,n/a,n/a
209,22736.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.14777476970966,n/a,n/a,n/a,n/a,n/a
210,22840.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.172641313993015,n/a,n/a,n/a,n/a,n/a
211,22944.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.231673754178562,n/a,n/a,n/a,n/a,n/a
212,23048.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.29189212505634,n/a,n/a,n/a,n/a,n/a
213,23152.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.334381396953876,n/a,n/a,n/a,n/a,n/a
214,23256.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.385111588698166,n/a,n/a,n/a,n/a,n/a
215,23360.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.437372794518105,n/a,n/a,n/a,n/a,n/a
216,23464.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.463236441979042,n/a,n/a,n/a,n/a,n/a
217,23568.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.53052183297964,n/a,n/a,n/a,n/a,n/a
218,23672.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.588434366079476,n/a,n/a,n/a,n/a,n/a
219,23776.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.64353957543006,n/a,n/a,n/a,n/a,n/a
220,23880.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.68503057039701,n/a,n/a,n/a,n/a,n/a
221,23984.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.73553041311411,n/a,n/a,n/a,n/a,n/a
222,24088.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.793640576876125,n/a,n/a,n/a,n/a,n/a
223,24192.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.83090723477877,n/a,n/a,n/a,n/a,n/a
224,24296.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.866042063786434,n/a,n/a,n/a,n/a,n/a
225,24400.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.941053977379433,n/a,n/a,n/a,n/a,n/a
226,24504.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-24.9793030665471,n/a,n/a,n/a,n/a,n/a
227,24608.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.038104130671574,n/a,n/a,n/a,n/a,n/a
228,24712.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.081449655386116,n/a,n/a,n/a,n/a,n/a
229,24816.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.123118033775917,n/a,n/a,n/a,n/a,n/a
230,24920.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.169806700486404,n/a,n/a,n/a,n/a,n/a
231,25024.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.205433478722206,n/a,n/a,n/a,n/a,n/a
232,25128.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.25982959453876,n/a,n/a,n/a,n/a,n/a
233,25232.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.308171932513897,n/a,n/a,n/a,n/a,n/a
234,25336.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.35637723482572,n/a,n/a,n/a,n/a,n/a
235,25440.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.37727458660419,n/a,n/a,n/a,n/a,n/a
236,25544.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.436019017146183,n/a,n/a,n/a,n/a,n/a
237,25648.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.489273071289062,n/a,n/a,n/a,n/a,n/a
238,25752.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.52235045799842,n/a,n/a,n/a,n/a,n/a
239,25856.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.579867289616512,n/a,n/a,n/a,n/a,n/a
240,25960.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.63369545569787,n/a,n/a,n/a,n/a,n/a
241,26064.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.685783239511345,n/a,n/a,n/a,n/a,n/a
242,26168.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.720683024479793,n/a,n/a,n/a,n/a,n/a
243,26272.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.761691606961765,n/a,n/a,n/a,n/a,n/a
244,26376.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.81236193730281,n/a,n/a,n/a,n/a,n/a
245,26480.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.8353093954233,n/a,n/a,n/a,n/a,n/a
246,26584.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.915120344895584,n/a,n/a,n/a,n/a,n/a
247,26688.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.924213556142952,n/a,n/a,n/a,n/a,n/a
248,26792.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-25.984513649573692,n/a,n/a,n/a,n/a,n/a
249,26896.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.008493423461914,n/a,n/a,n/a,n/a,n/a
250,27000.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.04675454359788,n/a,n/a,n/a,n/a,n/a
251,27104.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.075649701631985,n/a,n/a,n/a,n/a,n/a
252,27208.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.11836360051082,n/a,n/a,n/a,n/a,n/a
253,27312.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.17132729750413,n/a,n/a,n/a,n/a,n/a
254,27416.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.207257197453426,n/a,n/a,n/a,n/a,n/a
255,27520.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.2494687300462,n/a,n/a,n/a,n/a,n/a
256,27624.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.293475224421574,n/a,n/a,n/a,n/a,n/a
257,27728.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.299369958730843,n/a,n/a,n/a,n/a,n/a
258,27832.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.338896678044247,n/a,n/a,n/a,n/a,n/a
259,27936.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.37743040231558,n/a,n/a,n/a,n/a,n/a
260,28040.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.405375994168796,n/a,n/a,n/a,n/a,n/a
261,28144.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.43229367182805,n/a,n/a,n/a,n/a,n/a
262,28248.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.492449833796574,n/a,n/a,n/a,n/a,n/a
263,28352.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.51720193716196,n/a,n/a,n/a,n/a,n/a
264,28456.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.56717168367826,n/a,n/a,n/a,n/a,n/a
265,28560.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.606063549335186,n/a,n/a,n/a,n/a,n/a
266,28664.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.636743985689602,n/a,n/a,n/a,n/a,n/a
267,28768.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.660523194533127,n/a,n/a,n/a,n/a,n/a
268,28872.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.726582600520207,n/a,n/a,n/a,n/a,n/a
269,28976.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.752969154944786,n/a,n/a,n/a,n/a,n/a
270,29080.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.79632098858173,n/a,n/a,n/a,n/a,n/a
271,29184.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.82256713280311,n/a,n/a,n/a,n/a,n/a
272,29288.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.871528478769157,n/a,n/a,n/a,n/a,n/a
273,29392.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.892809647780197,n/a,n/a,n/a,n/a,n/a
274,29496.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.93502455491286,n/a,n/a,n/a,n/a,n/a
275,29600.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.979672065147987,n/a,n/a,n/a,n/a,n/a
276,29704.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-26.99865619952862,n/a,n/a,n/a,n/a,n/a
277,29808.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.048540115356445,n/a,n/a,n/a,n/a,n/a
278,29912.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.073327724750225,n/a,n/a,n/a,n/a,n/a
279,30016.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.09248190659743,n/a,n/a,n/a,n/a,n/a
280,30120.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.130201926598183,n/a,n/a,n/a,n/a,n/a
281,30224.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.167434692382812,n/a,n/a,n/a,n/a,n/a
282,30328.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.202648602999172,n/a,n/a,n/a,n/a,n/a
283,30432.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.19861001234788,n/a,n/a,n/a,n/a,n/a
284,30536.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.257494119497444,n/a,n/a,n/a,n/a,n/a
285,30640.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.27530728853666,n/a,n/a,n/a,n/a,n/a
286,30744.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.31793521000789,n/a,n/a,n/a,n/a,n/a
287,30848.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.33575835594764,n/a,n/a,n/a,n/a,n/a
288,30952.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.38082533616286,n/a,n/a,n/a,n/a,n/a
289,31056.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.43526400052584,n/a,n/a,n/a,n/a,n/a
290,31160.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.44467882009653,n/a,n/a,n/a,n/a,n/a
291,31264.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.49018199627216,n/a,n/a,n/a,n/a,n/a
292,31368.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.53073369539701,n/a,n/a,n/a,n/a,n/a
293,31472.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.556548338669998,n/a,n/a,n/a,n/a,n/a
294,31576.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.57546146099384,n/a,n/a,n/a,n/a,n/a
295,31680.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.58475846510667,n/a,n/a,n/a,n/a,n/a
296,31784.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.62491534306453,n/a,n/a,n/a,n/a,n/a
297,31888.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.668063090397762,n/a,n/a,n/a,n/a,n/a
298,31992.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.706307044396034,n/a,n/a,n/a,n/a,n/a
299,32096.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.738376030555138,n/a,n/a,n/a,n/a,n/a
300,32200.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.76830291748047,n/a,n/a,n/a,n/a,n/a
301,32304.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.78629053556002,n/a,n/a,n/a,n/a,n/a
302,32408.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.798054915208084,n/a,n/a,n/a,n/a,n/a
303,32512.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.870769060575046,n/a,n/a,n/a,n/a,n/a
304,32616.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.872115648709812,n/a,n/a,n/a,n/a,n/a
305,32720.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.916333418626053,n/a,n/a,n/a,n/a,n/a
306,32824.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.891174756563625,n/a,n/a,n/a,n/a,n/a
307,32928.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.92876727764423,n/a,n/a,n/a,n/a,n/a
308,33032.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.00253648024339,n/a,n/a,n/a,n/a,n/a
309,33136.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-27.971353090726414,n/a,n/a,n/a,n/a,n/a
310,33240.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.036085715660683,n/a,n/a,n/a,n/a,n/a
311,33344.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.062325257521408,n/a,n/a,n/a,n/a,n/a
312,33448.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.11498729999249,n/a,n/a,n/a,n/a,n/a
313,33552.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.11761914766752,n/a,n/a,n/a,n/a,n/a
314,33656.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.140850213857796,n/a,n/a,n/a,n/a,n/a
315,33760.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.185302294217625,n/a,n/a,n/a,n/a,n/a
316,33864.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.227123700655422,n/a,n/a,n/a,n/a,n/a
317,33968.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.242574985210712,n/a,n/a,n/a,n/a,n/a
318,34072.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.265835541945236,n/a,n/a,n/a,n/a,n/a
319,34176.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.279208256648136,n/a,n/a,n/a,n/a,n/a
320,34280.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-28.327733700092022,n/a,n/a,n/a,n/a,n/a
